Flight_ID,Aircraft_ID,Date,Flight_Hours,Mission_Type
22991,31,2024-02-25,5.8,Test Flight
22992,199,2024-07-27,2.3,Test Flight
22993,399,2024-06-09,8.8,Logistics
22994,139,2024-05-29,7.1,Logistics
22995,216,2024-12-29,5.6,Reconnaissance
22996,26,2024-09-14,6.7,Test Flight
22997,114,2024-09-02,0.7,Combat
22998,193,2024-07-24,4.6,Combat
22999,433,2024-03-28,7.3,Combat
23000,179,2024-10-13,1.4,Test Flight
23001,277,2024-06-09,5.0,Training
23002,247,2024-04-16,6.5,Test Flight
23003,271,2024-03-19,9.5,Combat
23004,116,2024-08-10,3.0,Combat
23005,321,2024-04-15,9.3,Combat
23006,137,2024-05-22,1.6,Combat
23007,376,2024-08-10,5.3,Logistics
23008,366,2024-01-17,2.6,Reconnaissance
23009,259,2024-12-05,9.0,Training
23010,320,2024-06-06,6.0,Reconnaissance
23011,206,2024-07-26,5.7,Test Flight
23012,151,2024-11-17,5.6,Reconnaissance
23013,385,2024-12-28,9.8,Logistics
23014,429,2024-08-18,6.7,Test Flight
23015,91,2024-11-10,9.8,Reconnaissance
23016,207,2024-06-27,4.0,Logistics
23017,108,2024-08-28,2.9,Logistics
23018,37,2024-06-25,2.9,Reconnaissance
23019,139,2024-03-14,4.4,Reconnaissance
23020,7,2024-12-30,2.7,Test Flight
23021,25,2024-06-26,7.9,Combat
23022,127,2024-08-20,3.5,Combat
23023,135,2024-01-22,7.7,Combat
23024,354,2024-03-19,5.3,Training
23025,30,2024-12-28,6.3,Training
23026,250,2024-03-13,3.0,Test Flight
23027,430,2024-12-14,4.3,Test Flight
23028,198,2024-07-23,3.5,Logistics
23029,201,2024-10-04,4.0,Combat
23030,442,2024-01-25,3.8,Logistics
23031,100,2024-12-17,6.8,Reconnaissance
23032,304,2024-08-25,3.9,Logistics
23033,446,2024-04-01,9.1,Test Flight
23034,388,2024-12-07,1.7,Combat
23035,373,2024-03-22,9.0,Reconnaissance
23036,68,2024-10-10,0.9,Training
23037,224,2024-01-08,7.8,Training
23038,279,2024-02-29,5.0,Combat
23039,154,2024-04-27,8.9,Reconnaissance
23040,242,2024-10-27,4.6,Logistics
23041,44,2024-08-16,0.5,Combat
23042,422,2024-01-02,9.3,Logistics
23043,80,2024-11-21,0.8,Logistics
23044,140,2024-10-15,4.7,Training
23045,140,2024-12-01,2.4,Test Flight
23046,46,2024-02-15,7.0,Reconnaissance
23047,155,2024-10-25,9.6,Training
23048,235,2024-07-08,7.3,Test Flight
23049,340,2024-12-04,7.4,Test Flight
23050,306,2024-12-15,7.9,Logistics
23051,79,2024-12-30,1.0,Training
23052,43,2024-03-05,2.8,Training
23053,380,2024-06-18,7.3,Logistics
23054,141,2024-03-11,5.2,Reconnaissance
23055,431,2024-05-06,5.4,Test Flight
23056,480,2024-02-23,4.6,Combat
23057,337,2024-05-20,2.6,Test Flight
23058,132,2024-06-07,5.4,Logistics
23059,351,2024-02-02,4.9,Test Flight
23060,44,2024-11-06,4.3,Combat
23061,360,2024-03-09,3.8,Combat
23062,203,2024-07-05,7.5,Test Flight
23063,458,2024-08-17,3.2,Test Flight
23064,344,2024-04-21,5.5,Reconnaissance
23065,337,2024-09-09,6.7,Test Flight
23066,203,2024-02-28,7.2,Combat
23067,246,2024-03-22,2.7,Training
23068,85,2024-10-11,3.0,Reconnaissance
23069,463,2024-01-18,5.1,Test Flight
23070,444,2024-09-30,0.9,Reconnaissance
23071,14,2024-03-04,6.1,Reconnaissance
23072,86,2024-07-05,5.7,Combat
23073,294,2024-11-14,0.8,Combat
23074,186,2024-11-08,2.1,Logistics
23075,106,2024-03-26,7.0,Logistics
23076,326,2024-12-27,1.9,Combat
23077,376,2024-03-25,1.4,Training
23078,467,2024-08-25,9.8,Combat
23079,91,2024-01-13,3.5,Logistics
23080,175,2024-09-19,8.9,Reconnaissance
23081,478,2024-07-25,5.6,Reconnaissance
23082,399,2024-04-30,8.1,Reconnaissance
23083,495,2024-04-25,7.9,Logistics
23084,398,2024-02-20,5.0,Reconnaissance
23085,107,2024-12-17,7.2,Training
23086,390,2024-03-10,4.1,Logistics
23087,267,2024-12-23,0.9,Training
23088,84,2024-06-12,8.5,Reconnaissance
23089,50,2024-03-09,1.3,Training
23090,425,2024-03-16,4.5,Combat
23091,480,2024-01-17,9.0,Combat
23092,158,2024-11-10,4.9,Logistics
23093,103,2024-10-28,3.1,Reconnaissance
23094,200,2024-11-14,5.1,Logistics
23095,201,2024-09-13,7.6,Combat
23096,387,2024-05-30,5.8,Reconnaissance
23097,148,2024-09-08,4.9,Combat
23098,43,2024-03-05,6.5,Training
23099,175,2024-11-28,5.8,Logistics
23100,87,2024-03-31,8.6,Training
23101,338,2024-09-24,7.7,Reconnaissance
23102,273,2024-12-04,9.3,Test Flight
23103,117,2024-02-14,6.9,Reconnaissance
23104,315,2024-01-30,2.9,Combat
23105,139,2024-07-01,2.5,Reconnaissance
23106,443,2024-12-26,8.4,Combat
23107,251,2024-06-01,1.0,Training
23108,419,2024-05-06,8.0,Test Flight
23109,481,2024-10-29,2.9,Reconnaissance
23110,205,2024-05-20,1.5,Test Flight
23111,328,2024-12-22,5.2,Training
23112,397,2024-06-12,1.1,Combat
23113,354,2024-05-06,8.7,Training
23114,335,2024-05-07,9.1,Reconnaissance
23115,258,2024-08-07,6.2,Logistics
23116,52,2024-06-30,2.6,Reconnaissance
23117,106,2024-06-17,2.9,Test Flight
23118,449,2024-07-20,7.6,Reconnaissance
23119,495,2024-07-18,0.6,Reconnaissance
23120,266,2024-06-02,5.5,Reconnaissance
23121,92,2024-10-06,4.1,Training
23122,57,2024-11-09,4.1,Training
23123,291,2024-02-29,4.0,Training
23124,25,2024-10-17,7.0,Combat
23125,44,2024-02-28,1.5,Training
23126,71,2024-01-14,9.8,Training
23127,361,2024-01-24,2.9,Combat
23128,431,2024-03-26,6.4,Training
23129,199,2024-12-13,5.7,Training
23130,89,2024-06-09,1.7,Test Flight
23131,99,2024-02-03,5.6,Combat
23132,341,2024-04-28,8.4,Test Flight
23133,231,2024-12-14,5.0,Test Flight
23134,277,2024-01-23,3.6,Training
23135,34,2024-05-01,0.6,Logistics
23136,412,2024-08-29,2.1,Combat
23137,76,2024-10-09,7.6,Logistics
23138,375,2024-09-04,7.7,Test Flight
23139,381,2024-05-15,2.8,Test Flight
23140,82,2024-09-20,2.6,Logistics
23141,438,2024-08-12,4.3,Logistics
23142,210,2024-07-28,10.0,Reconnaissance
23143,453,2024-05-05,5.2,Logistics
23144,465,2024-09-24,6.3,Combat
23145,434,2024-08-27,0.5,Reconnaissance
23146,169,2024-05-23,3.4,Training
23147,271,2024-09-03,7.0,Reconnaissance
23148,478,2024-05-10,5.7,Logistics
23149,208,2024-04-06,4.2,Test Flight
23150,258,2024-10-29,8.6,Test Flight
23151,439,2024-03-12,2.6,Reconnaissance
23152,485,2024-08-16,2.9,Logistics
23153,326,2024-02-23,2.2,Reconnaissance
23154,205,2024-04-07,7.6,Combat
23155,294,2024-06-05,3.8,Training
23156,136,2024-08-31,1.3,Combat
23157,361,2024-07-10,2.2,Combat
23158,436,2024-02-09,9.1,Reconnaissance
23159,86,2024-11-13,3.9,Reconnaissance
23160,75,2024-11-08,2.7,Test Flight
23161,56,2024-07-26,5.3,Combat
23162,402,2024-02-06,2.6,Reconnaissance
23163,201,2024-10-25,9.5,Logistics
23164,146,2024-10-17,1.8,Logistics
23165,143,2024-01-11,6.4,Logistics
23166,399,2024-02-06,3.1,Test Flight
23167,96,2024-09-16,7.2,Logistics
23168,303,2024-10-12,7.7,Logistics
23169,321,2024-10-26,7.7,Test Flight
23170,378,2024-03-25,4.8,Reconnaissance
23171,410,2024-01-22,1.4,Test Flight
23172,64,2024-06-11,5.0,Logistics
23173,118,2024-12-21,8.2,Reconnaissance
23174,418,2024-07-11,3.4,Logistics
23175,471,2024-08-29,3.9,Combat
23176,160,2024-01-13,2.5,Test Flight
23177,341,2024-04-06,7.1,Reconnaissance
23178,330,2024-09-19,7.9,Reconnaissance
23179,448,2024-11-14,1.3,Test Flight
23180,376,2024-05-19,8.5,Test Flight
23181,253,2024-10-22,5.5,Combat
23182,343,2024-02-03,7.8,Test Flight
23183,121,2024-01-02,6.1,Training
23184,118,2024-05-27,8.2,Logistics
23185,105,2024-03-03,6.9,Logistics
23186,8,2024-07-28,0.9,Logistics
23187,122,2024-03-06,2.2,Reconnaissance
23188,289,2024-11-07,1.3,Training
23189,378,2024-10-17,0.9,Reconnaissance
23190,95,2024-04-17,2.1,Reconnaissance
23191,373,2024-02-16,8.6,Combat
23192,79,2024-02-23,3.6,Test Flight
23193,298,2024-04-11,9.0,Combat
23194,455,2024-08-16,5.8,Logistics
23195,95,2024-05-21,3.7,Logistics
23196,25,2024-01-10,9.8,Test Flight
23197,399,2024-03-01,2.4,Test Flight
23198,240,2024-12-17,3.9,Test Flight
23199,270,2024-03-17,2.2,Combat
23200,73,2024-03-20,0.9,Reconnaissance
23201,239,2024-04-23,9.7,Logistics
23202,297,2024-09-22,1.3,Training
23203,363,2024-11-26,8.2,Training
23204,379,2024-04-14,8.3,Test Flight
23205,157,2024-08-12,1.7,Test Flight
23206,401,2024-12-21,3.0,Training
23207,114,2024-10-30,0.6,Combat
23208,492,2024-12-14,0.8,Logistics
23209,290,2024-05-14,5.0,Test Flight
23210,230,2024-02-14,8.4,Combat
23211,285,2024-11-26,5.0,Reconnaissance
23212,51,2024-03-26,3.3,Reconnaissance
23213,455,2024-10-30,5.5,Training
23214,301,2024-03-07,9.0,Reconnaissance
23215,139,2024-01-05,6.4,Logistics
23216,75,2024-11-29,4.1,Combat
23217,58,2024-08-15,8.5,Test Flight
23218,2,2024-10-09,7.3,Logistics
23219,69,2024-09-09,6.8,Test Flight
23220,143,2024-02-25,4.3,Combat
23221,136,2024-06-25,6.9,Test Flight
23222,491,2024-08-11,4.5,Combat
23223,169,2024-11-16,8.0,Logistics
23224,195,2024-06-18,8.1,Test Flight
23225,95,2024-07-20,4.4,Logistics
23226,388,2024-12-21,3.2,Test Flight
23227,28,2024-06-27,2.5,Logistics
23228,233,2024-06-21,7.6,Logistics
23229,448,2024-03-26,5.5,Combat
23230,385,2024-12-04,6.0,Combat
23231,317,2024-06-04,6.6,Combat
23232,231,2024-01-09,4.9,Combat
23233,216,2024-05-12,2.9,Logistics
23234,135,2024-05-20,1.5,Reconnaissance
23235,48,2024-04-09,7.2,Test Flight
23236,139,2024-10-27,8.9,Reconnaissance
23237,262,2024-03-29,7.7,Training
23238,214,2024-01-14,2.7,Combat
23239,132,2024-05-05,7.3,Test Flight
23240,248,2024-08-30,3.4,Training
23241,475,2024-04-19,6.1,Training
23242,258,2024-03-23,5.4,Logistics
23243,94,2024-12-07,1.6,Logistics
23244,296,2024-11-13,2.5,Logistics
23245,94,2024-11-16,9.2,Combat
23246,339,2024-07-06,8.0,Reconnaissance
23247,438,2024-11-17,5.5,Reconnaissance
23248,112,2024-10-07,5.3,Logistics
23249,302,2024-01-14,4.2,Training
23250,286,2024-09-18,2.4,Combat
23251,177,2024-11-25,2.3,Training
23252,381,2024-06-13,9.2,Training
23253,166,2024-01-09,9.7,Test Flight
23254,481,2024-04-23,1.0,Test Flight
23255,297,2024-12-10,9.6,Training
23256,30,2024-10-21,2.7,Reconnaissance
23257,314,2024-03-01,3.0,Training
23258,184,2024-01-11,3.8,Training
23259,143,2024-05-30,4.6,Reconnaissance
23260,47,2024-04-16,9.9,Logistics
23261,192,2024-09-22,0.6,Reconnaissance
23262,475,2024-11-19,3.1,Logistics
23263,396,2024-09-15,3.4,Reconnaissance
23264,334,2024-02-23,6.7,Logistics
23265,80,2024-02-07,5.4,Logistics
23266,272,2024-04-17,6.5,Training
23267,166,2024-09-21,6.6,Reconnaissance
23268,285,2024-05-07,8.8,Reconnaissance
23269,392,2024-07-20,7.2,Combat
23270,185,2024-09-14,8.8,Combat
23271,415,2024-09-24,4.6,Test Flight
23272,49,2024-02-12,8.7,Logistics
23273,64,2024-08-16,0.6,Training
23274,455,2024-08-18,4.1,Combat
23275,375,2024-07-15,4.2,Combat
23276,404,2024-01-24,9.1,Logistics
23277,176,2024-01-24,1.9,Test Flight
23278,425,2024-04-28,4.4,Logistics
23279,375,2024-02-17,6.1,Test Flight
23280,363,2024-01-22,2.0,Reconnaissance
23281,437,2024-12-27,6.7,Training
23282,173,2024-03-18,2.2,Reconnaissance
23283,362,2024-06-27,0.5,Logistics
23284,365,2024-12-26,9.9,Training
23285,276,2024-03-04,8.9,Reconnaissance
23286,147,2024-09-03,5.8,Training
23287,365,2024-10-28,2.9,Reconnaissance
23288,270,2024-07-26,0.9,Logistics
23289,54,2024-11-28,9.3,Training
23290,82,2024-09-20,9.0,Combat
23291,247,2024-04-26,1.3,Reconnaissance
23292,9,2024-03-29,9.0,Training
23293,162,2024-10-07,5.0,Reconnaissance
23294,299,2024-06-04,10.0,Logistics
23295,86,2024-10-19,6.7,Reconnaissance
23296,365,2024-09-14,0.9,Combat
23297,489,2024-08-08,6.4,Test Flight
23298,424,2024-08-25,8.3,Logistics
23299,202,2024-02-28,3.0,Reconnaissance
23300,80,2024-08-11,5.5,Combat
23301,68,2024-09-26,1.1,Logistics
23302,249,2024-05-05,6.9,Test Flight
23303,368,2024-02-29,7.6,Test Flight
23304,121,2024-02-25,1.3,Training
23305,162,2024-11-11,8.4,Combat
23306,493,2024-02-12,2.0,Logistics
23307,250,2024-02-13,3.7,Training
23308,303,2024-08-11,4.9,Reconnaissance
23309,410,2024-03-04,8.9,Reconnaissance
23310,404,2024-01-04,3.1,Test Flight
23311,479,2024-03-21,5.4,Test Flight
23312,415,2024-11-13,1.3,Test Flight
23313,271,2024-08-13,2.5,Training
23314,25,2024-01-09,8.3,Logistics
23315,100,2024-09-04,1.6,Test Flight
23316,129,2024-07-04,8.0,Combat
23317,443,2024-08-26,1.8,Test Flight
23318,486,2024-10-04,8.4,Reconnaissance
23319,63,2024-04-27,5.8,Logistics
23320,142,2024-08-23,4.3,Training
23321,162,2024-02-29,8.7,Logistics
23322,222,2024-10-14,3.8,Combat
23323,418,2024-09-14,1.9,Logistics
23324,3,2024-12-15,8.0,Combat
23325,394,2024-10-04,1.1,Test Flight
23326,351,2024-11-30,0.9,Training
23327,118,2024-09-23,5.5,Test Flight
23328,170,2024-07-01,3.2,Test Flight
23329,218,2024-07-15,9.0,Training
23330,246,2024-11-12,8.5,Training
23331,362,2024-04-13,7.2,Combat
23332,399,2024-05-24,5.6,Combat
23333,315,2024-08-21,2.3,Logistics
23334,76,2024-04-21,8.8,Test Flight
23335,15,2024-08-25,3.0,Logistics
23336,300,2024-06-01,4.9,Logistics
23337,139,2024-09-28,8.8,Logistics
23338,392,2024-04-24,9.6,Logistics
23339,252,2024-10-20,4.3,Test Flight
23340,49,2024-04-13,9.2,Logistics
23341,302,2024-06-11,2.2,Logistics
23342,182,2024-02-29,4.1,Logistics
23343,489,2024-10-03,9.2,Reconnaissance
23344,190,2024-05-15,8.1,Training
23345,407,2024-10-21,4.3,Combat
23346,154,2024-03-30,4.9,Training
23347,98,2024-09-17,5.9,Training
23348,100,2024-09-09,9.3,Logistics
23349,399,2024-10-29,8.2,Logistics
23350,48,2024-09-19,8.2,Test Flight
23351,377,2024-06-07,9.7,Logistics
23352,286,2024-01-11,3.3,Training
23353,139,2024-06-25,2.0,Reconnaissance
23354,452,2024-12-12,8.7,Test Flight
23355,472,2024-01-10,7.8,Training
23356,429,2024-10-15,7.4,Logistics
23357,229,2024-02-23,9.2,Reconnaissance
23358,368,2024-12-30,4.6,Training
23359,397,2024-02-01,4.8,Test Flight
23360,364,2024-09-26,4.2,Training
23361,225,2024-04-13,5.6,Reconnaissance
23362,466,2024-08-01,2.3,Test Flight
23363,198,2024-09-03,2.3,Reconnaissance
23364,123,2024-09-08,9.1,Training
23365,418,2024-10-31,8.4,Logistics
23366,9,2024-08-07,8.5,Reconnaissance
23367,233,2024-02-22,3.3,Training
23368,402,2024-01-17,6.5,Training
23369,199,2024-05-19,9.6,Training
23370,240,2024-08-04,6.8,Reconnaissance
23371,404,2024-01-06,1.7,Test Flight
23372,206,2024-07-25,0.6,Test Flight
23373,162,2024-09-08,9.1,Logistics
23374,322,2024-05-16,4.2,Logistics
23375,250,2024-11-14,5.5,Logistics
23376,432,2024-02-28,1.0,Combat
23377,42,2024-09-04,4.5,Training
23378,249,2024-04-24,3.4,Test Flight
23379,157,2024-08-12,5.3,Reconnaissance
23380,318,2024-09-15,9.7,Training
23381,488,2024-06-21,8.7,Logistics
23382,290,2024-07-28,0.5,Reconnaissance
23383,332,2024-08-23,7.1,Combat
23384,259,2024-06-22,9.8,Logistics
23385,336,2024-11-03,2.4,Combat
23386,70,2024-08-17,9.0,Training
23387,256,2024-08-17,7.9,Reconnaissance
23388,332,2024-07-14,5.4,Training
23389,457,2024-02-07,8.7,Test Flight
23390,277,2024-08-15,3.4,Logistics
23391,325,2024-05-17,7.4,Training
23392,72,2024-09-15,5.4,Test Flight
23393,486,2024-01-09,1.3,Logistics
23394,324,2024-11-10,5.1,Reconnaissance
23395,49,2024-08-19,6.6,Test Flight
23396,82,2024-12-13,6.3,Test Flight
23397,347,2024-01-21,6.1,Logistics
23398,137,2024-05-01,3.5,Reconnaissance
23399,210,2024-12-06,5.2,Reconnaissance
23400,196,2024-02-23,3.8,Test Flight
23401,293,2024-12-16,3.8,Combat
23402,290,2024-03-26,1.9,Training
23403,323,2024-10-27,2.3,Logistics
23404,285,2024-05-16,9.8,Combat
23405,288,2024-04-18,7.2,Reconnaissance
23406,120,2024-05-18,4.9,Logistics
23407,415,2024-08-24,9.0,Test Flight
23408,81,2024-05-21,7.5,Combat
23409,97,2024-05-14,6.7,Logistics
23410,81,2024-08-06,3.1,Logistics
23411,425,2024-09-06,1.0,Reconnaissance
23412,490,2024-11-12,8.3,Test Flight
23413,497,2024-09-16,1.1,Test Flight
23414,37,2024-04-21,9.2,Logistics
23415,128,2024-12-19,6.2,Reconnaissance
23416,3,2024-08-11,5.9,Logistics
23417,366,2024-06-24,5.3,Training
23418,207,2024-07-31,4.7,Reconnaissance
23419,145,2024-07-08,8.6,Training
23420,61,2024-11-07,8.3,Test Flight
23421,364,2024-11-29,8.6,Training
23422,401,2024-09-26,8.9,Training
23423,467,2024-07-09,8.5,Logistics
23424,481,2024-09-10,7.2,Logistics
23425,336,2024-06-16,7.8,Test Flight
23426,371,2024-06-25,3.6,Training
23427,113,2024-02-21,3.5,Combat
23428,191,2024-06-29,3.7,Training
23429,486,2024-06-08,3.8,Logistics
23430,475,2024-04-26,7.1,Training
23431,369,2024-10-24,8.6,Combat
23432,44,2024-05-20,9.8,Logistics
23433,322,2024-02-24,7.0,Test Flight
23434,240,2024-04-08,8.0,Reconnaissance
23435,107,2024-12-24,9.3,Reconnaissance
23436,346,2024-05-18,2.6,Training
23437,397,2024-07-14,1.1,Test Flight
23438,349,2024-06-20,8.5,Test Flight
23439,112,2024-03-31,6.5,Combat
23440,411,2024-01-05,2.3,Test Flight
23441,375,2024-11-03,5.7,Test Flight
23442,67,2024-04-27,8.4,Reconnaissance
23443,390,2024-07-14,1.4,Logistics
23444,165,2024-12-07,1.1,Logistics
23445,302,2024-10-26,2.5,Reconnaissance
23446,412,2024-01-13,4.1,Test Flight
23447,14,2024-12-02,8.0,Logistics
23448,219,2024-07-15,5.2,Test Flight
23449,91,2024-12-24,4.5,Combat
23450,47,2024-10-31,5.5,Reconnaissance
23451,463,2024-07-03,7.5,Reconnaissance
23452,42,2024-04-20,5.2,Training
23453,367,2024-06-04,0.6,Reconnaissance
23454,417,2024-03-21,2.9,Reconnaissance
23455,490,2024-02-23,1.0,Training
23456,268,2024-03-28,9.9,Logistics
23457,9,2024-12-29,2.5,Logistics
23458,131,2024-06-23,6.3,Logistics
23459,319,2024-08-17,4.0,Reconnaissance
23460,440,2024-03-13,1.0,Logistics
23461,9,2024-03-20,9.5,Logistics
23462,215,2024-02-24,7.3,Combat
23463,201,2024-09-19,9.0,Test Flight
23464,355,2024-03-29,9.6,Logistics
23465,413,2024-07-08,4.2,Combat
23466,273,2024-10-12,10.0,Training
23467,52,2024-11-12,4.3,Training
23468,336,2024-06-19,4.0,Combat
23469,484,2024-08-19,6.1,Logistics
23470,49,2024-02-24,2.8,Logistics
23471,162,2024-07-05,2.9,Training
23472,322,2024-08-22,3.9,Combat
23473,78,2024-04-14,1.1,Test Flight
23474,37,2024-06-15,5.6,Reconnaissance
23475,76,2024-08-02,5.9,Combat
23476,53,2024-05-04,9.6,Combat
23477,330,2024-12-27,6.1,Logistics
23478,74,2024-12-12,5.1,Reconnaissance
23479,87,2024-06-12,5.8,Training
23480,415,2024-07-27,5.5,Combat
23481,226,2024-03-19,5.4,Combat
23482,211,2024-04-03,3.6,Test Flight
23483,411,2024-01-19,2.5,Logistics
23484,176,2024-12-27,6.7,Logistics
23485,479,2024-07-29,0.7,Training
23486,45,2024-07-13,2.6,Test Flight
23487,486,2024-07-25,6.4,Test Flight
23488,75,2024-05-18,0.7,Combat
23489,323,2024-07-26,7.7,Logistics
23490,80,2024-08-02,3.2,Training
23491,63,2024-11-22,5.9,Test Flight
23492,495,2024-08-03,3.8,Training
23493,81,2024-12-29,9.6,Combat
23494,326,2024-04-29,2.6,Combat
23495,205,2024-01-13,4.6,Test Flight
23496,204,2024-02-07,0.6,Reconnaissance
23497,69,2024-06-18,0.8,Test Flight
23498,372,2024-01-14,4.8,Reconnaissance
23499,358,2024-11-20,3.3,Logistics
23500,129,2024-10-21,3.5,Training
23501,387,2024-10-19,5.9,Reconnaissance
23502,96,2024-02-24,7.7,Test Flight
23503,304,2024-02-26,6.2,Reconnaissance
23504,123,2024-10-30,1.4,Reconnaissance
23505,220,2024-08-13,2.1,Test Flight
23506,51,2024-04-13,3.9,Logistics
23507,344,2024-09-20,8.2,Combat
23508,195,2024-10-06,5.5,Training
23509,98,2024-05-31,1.8,Test Flight
23510,460,2024-03-02,1.8,Logistics
23511,215,2024-08-09,8.4,Combat
23512,63,2024-07-05,2.2,Combat
23513,123,2024-07-02,6.5,Training
23514,27,2024-10-27,3.3,Logistics
23515,168,2024-09-12,4.2,Test Flight
23516,95,2024-05-30,1.6,Logistics
23517,385,2024-11-20,1.3,Training
23518,360,2024-12-23,4.1,Reconnaissance
23519,164,2024-12-13,6.0,Combat
23520,402,2024-10-07,9.8,Test Flight
23521,327,2024-02-26,9.0,Test Flight
23522,261,2024-05-18,3.8,Reconnaissance
23523,222,2024-01-08,6.6,Training
23524,439,2024-08-24,3.2,Logistics
23525,8,2024-07-30,4.2,Combat
23526,268,2024-08-08,6.3,Logistics
23527,243,2024-11-20,5.6,Combat
23528,40,2024-08-23,3.9,Reconnaissance
23529,285,2024-09-01,2.3,Training
23530,235,2024-12-06,2.3,Reconnaissance
23531,325,2024-07-29,9.1,Test Flight
23532,208,2024-11-19,3.8,Logistics
23533,469,2024-01-01,8.4,Test Flight
23534,340,2024-01-10,1.0,Combat
23535,360,2024-04-29,8.9,Training
23536,283,2024-06-07,6.3,Test Flight
23537,213,2024-10-16,5.4,Test Flight
23538,157,2024-11-25,7.9,Reconnaissance
23539,13,2024-04-03,9.5,Reconnaissance
23540,61,2024-07-18,5.2,Reconnaissance
23541,297,2024-02-24,4.3,Test Flight
23542,316,2024-01-04,7.4,Training
23543,10,2024-05-25,5.5,Logistics
23544,150,2024-10-13,9.2,Combat
23545,144,2024-03-05,8.4,Training
23546,382,2024-05-01,1.0,Test Flight
23547,457,2024-02-08,3.7,Training
23548,16,2024-04-04,7.3,Training
23549,289,2024-01-26,0.5,Reconnaissance
23550,167,2024-06-25,0.7,Combat
23551,473,2024-07-15,9.6,Training
23552,208,2024-03-04,5.6,Reconnaissance
23553,473,2024-04-05,9.5,Combat
23554,117,2024-03-04,2.3,Reconnaissance
23555,235,2024-05-06,6.0,Logistics
23556,91,2024-09-16,9.8,Reconnaissance
23557,32,2024-01-25,7.5,Training
23558,436,2024-11-10,8.7,Test Flight
23559,172,2024-01-26,7.3,Combat
23560,403,2024-06-23,3.5,Reconnaissance
23561,28,2024-07-31,8.0,Logistics
23562,138,2024-03-12,4.7,Training
23563,67,2024-01-06,9.1,Test Flight
23564,41,2024-12-29,1.1,Logistics
23565,222,2024-09-25,4.0,Reconnaissance
23566,393,2024-12-27,9.6,Reconnaissance
23567,186,2024-04-19,4.5,Reconnaissance
23568,90,2024-01-29,2.7,Training
23569,103,2024-12-21,5.3,Reconnaissance
23570,363,2024-02-20,1.2,Logistics
23571,311,2024-07-27,7.9,Test Flight
23572,251,2024-11-04,8.4,Logistics
23573,333,2024-07-04,1.7,Combat
23574,247,2024-06-15,2.5,Combat
23575,171,2024-01-02,5.7,Combat
23576,266,2024-12-22,9.5,Logistics
23577,244,2024-03-30,8.3,Training
23578,478,2024-11-12,9.0,Combat
23579,494,2024-08-26,2.9,Reconnaissance
23580,465,2024-12-15,5.5,Reconnaissance
23581,81,2024-02-02,4.0,Logistics
23582,68,2024-12-19,6.8,Reconnaissance
23583,33,2024-10-21,6.7,Logistics
23584,204,2024-07-16,2.7,Combat
23585,47,2024-12-03,2.7,Reconnaissance
23586,214,2024-04-15,5.9,Combat
23587,37,2024-08-18,2.2,Reconnaissance
23588,328,2024-11-26,7.5,Combat
23589,474,2024-04-20,7.9,Logistics
23590,458,2024-08-04,9.1,Combat
23591,359,2024-07-31,8.4,Reconnaissance
23592,374,2024-04-10,5.8,Combat
23593,443,2024-05-30,6.9,Logistics
23594,122,2024-11-17,9.8,Reconnaissance
23595,364,2024-01-22,4.1,Logistics
23596,7,2024-10-14,5.0,Reconnaissance
23597,381,2024-04-10,4.9,Combat
23598,327,2024-11-11,0.5,Test Flight
23599,38,2024-11-30,7.6,Training
23600,209,2024-04-25,9.7,Test Flight
23601,197,2024-01-22,5.9,Training
23602,41,2024-08-04,7.6,Training
23603,65,2024-10-06,6.4,Logistics
23604,489,2024-04-02,7.0,Reconnaissance
23605,419,2024-06-27,5.3,Combat
23606,341,2024-01-30,3.2,Reconnaissance
23607,308,2024-07-11,7.2,Logistics
23608,87,2024-11-29,4.2,Reconnaissance
23609,54,2024-05-17,2.9,Test Flight
23610,186,2024-12-05,4.1,Training
23611,75,2024-02-17,7.3,Combat
23612,147,2024-01-22,5.0,Training
23613,82,2024-05-06,4.2,Training
23614,5,2024-02-02,1.7,Combat
23615,465,2024-01-09,6.6,Combat
23616,185,2024-05-01,2.5,Training
23617,490,2024-10-11,1.5,Training
23618,425,2024-01-25,5.8,Training
23619,476,2024-07-17,6.7,Reconnaissance
23620,163,2024-06-06,9.4,Logistics
23621,356,2024-08-02,5.6,Reconnaissance
23622,325,2024-08-26,1.5,Combat
23623,366,2024-04-14,9.2,Reconnaissance
23624,347,2024-12-29,9.3,Test Flight
23625,138,2024-08-09,7.0,Training
23626,176,2024-02-03,1.6,Reconnaissance
23627,57,2024-02-02,1.3,Logistics
23628,10,2024-08-28,7.2,Logistics
23629,303,2024-08-11,1.9,Logistics
23630,60,2024-10-30,7.3,Training
23631,52,2024-09-30,9.6,Test Flight
23632,121,2024-06-22,10.0,Reconnaissance
23633,69,2024-11-12,3.1,Training
23634,484,2024-05-27,3.0,Training
23635,104,2024-12-04,2.1,Combat
23636,320,2024-03-18,4.7,Training
23637,309,2024-03-06,5.6,Test Flight
23638,257,2024-05-26,9.7,Combat
23639,401,2024-10-28,3.7,Reconnaissance
23640,162,2024-10-13,4.5,Test Flight
23641,376,2024-01-26,5.6,Logistics
23642,393,2024-11-25,5.3,Training
23643,262,2024-08-22,7.5,Reconnaissance
23644,323,2024-08-06,9.0,Combat
23645,489,2024-12-28,3.5,Training
23646,396,2024-02-17,4.1,Test Flight
